,phrase,label,sentiment,subjectivity,language,count
Che Guevara,Che Guevara,PER,0.20333333333333334,0.3333333333333333,fr,1
Ernesto Che Guevara,Ernesto Che Guevara,PER,0.20333333333333334,0.3333333333333333,fr,1
Emmanuel Lincot,Emmanuel Lincot,PER,0.03166666666666667,0.07666666666666667,fr,1
Antonio Costa,Antonio Costa,PER,0.04,0.08888888888888889,fr,1
dassocier lUkraine,dassocier lUkraine,PER,0.037500000000000006,0.025,fr,1
Mohamed Ould Cheikh El Ghazouani,Mohamed Ould Cheikh El Ghazouani,PER,0.0033333333333333457,0.4333333333333333,fr,1
Mme Lahbib,Mme Lahbib,PER,0.3066666666666667,0.35000000000000003,fr,1
Maximilien Drion 5e,Maximilien Drion 5e,PER,0.0,0.0,fr,1
Mohammed Rabee,Mohammed Rabee,PER,-0.08125,0.16875000000000004,fr,1
Mahmoud Ahmadinejad,Mahmoud Ahmadinejad,PER,0.04666666666666666,0.19444444444444448,fr,1
Poutine Cest,Poutine Cest,PER,0.06000000000000001,0.35000000000000003,fr,1
Brahim Diaz,Brahim Diaz,PER,0.088,0.19999999999999998,fr,1
